,Date,Day_of_Week,Time_Slot,Route_ID,Route_Name,Bus_ID,Driver_ID,Bus_Type,Total_Seats,Seats_Booked,Occupancy_Rate (%),Ticket_Price,Revenue_Per_Trip,Fuel_Consumption_Liters,Fuel_Efficiency_KMPL,Maintenance_Status,Last_Service_Date,Breakdown_Incidents,Disruption_Likelihood,Risk_Score,Delay_Probability,Expense_Per_Trip,Profit_Per_Trip,Weather,Festival_Season,Holiday,Special_Event,Avg_Travel_Time (mins),Delay_Mins,Start_Desitination,End_Destination,Distance_KM
3785,17-03-2024,Sunday,Night,132,Ahmedabad-Vadodara,GJ09-Sleeper-250,D223,Sleeper,40,44,110,300,13200,9.46,4.46,Needs Repair,08-01-2024,2,0.29,Low,0.3,6947,6253,Rainy,0,0,Festival Season,184,10,Ahmedabad,Vadodara,197
3786,16-03-2024,Saturday,Morning,173,Surat-Rajkot,GJ01-Non-AC-134,D210,Express,50,47,94,150,7050,10.3,5.02,Needs Repair,13-06-2024,3,0.67,Medium,0.24,3376,3674,Clear,1,1,IPL Match,155,30,Surat,Rajkot,129
3787,19-04-2024,Friday,Afternoon,356,Ahmedabad-Vadodara,GJ08-Express-253,D465,Express,50,57,114,250,14250,9.31,4.56,Good,30-04-2024,3,0.16,High,0.75,4985,9265,Foggy,0,1,IPL Match,299,21,Ahmedabad,Vadodara,120
3788,16-06-2024,Sunday,Morning,140,Gandhinagar-Bhavnagar,GJ09-Sleeper-466,D123,Sleeper,40,56,140,200,11200,9.95,4.11,Good,06-02-2024,0,0.42,High,0.15,3048,8152,Foggy,0,1,Navratri,242,0,Gandhinagar,Bhavnagar,127
3789,08-03-2024,Friday,Night,361,Ahmedabad-Vadodara,GJ08-Sleeper-289,D410,Non-AC,50,40,80,150,6000,7.82,5.08,Good,28-01-2024,2,0.41,Low,0.31,3326,2674,Foggy,1,1,Navratri,283,17,Ahmedabad,Vadodara,92
3790,21-06-2024,Friday,Afternoon,392,Gandhinagar-Bhavnagar,GJ01-Non-AC-260,D339,AC,40,45,112.5,250,11250,7.13,5.8,Good,26-05-2024,3,0.85,Medium,0.7,5539,5711,Foggy,0,1,,249,3,Gandhinagar,Bhavnagar,203
3791,06-02-2024,Tuesday,Night,487,Surat-Rajkot,GJ08-Sleeper-275,D454,Express,50,50,100,250,12500,9.12,5.67,Good,23-06-2024,1,0.53,Low,0.48,4037,8463,Rainy,1,0,Festival Season,157,24,Surat,Rajkot,139
3792,05-01-2024,Friday,Night,405,Surat-Rajkot,GJ02-AC-406,D385,Non-AC,60,34,56.67,200,6800,9.3,4.43,Needs Repair,21-01-2024,2,0.33,High,0.32,5312,1488,Foggy,0,0,Navratri,199,1,Surat,Rajkot,127
3793,16-04-2024,Tuesday,Morning,413,Vadodara-Surat,GJ06-Non-AC-100,D284,Non-AC,40,60,150,250,15000,10.45,5.16,Good,21-04-2024,0,0.2,Medium,0.8,6370,8630,Rainy,1,1,Festival Season,230,4,Vadodara,Surat,248
3794,13-03-2024,Wednesday,Night,413,Vadodara-Surat,GJ07-Express-270,D119,Non-AC,50,59,118,300,17700,6.71,4.57,Needs Repair,21-01-2024,1,0.28,Low,0.64,5220,12480,Foggy,1,0,Festival Season,268,20,Vadodara,Surat,210
3795,02-03-2024,Saturday,Night,378,Vadodara-Surat,GJ04-Non-AC-470,D309,AC,60,47,78.33,250,11750,8.82,4.38,Needs Repair,10-06-2024,0,0.34,Low,0.17,4514,7236,Rainy,0,0,,242,11,Vadodara,Surat,75
3796,09-03-2024,Saturday,Night,468,Ahmedabad-Vadodara,GJ04-Express-357,D298,Sleeper,50,35,70,250,8750,9.77,5.37,Good,18-06-2024,1,0.55,High,0.45,5178,3572,Rainy,0,1,IPL Match,143,7,Ahmedabad,Vadodara,170
3797,31-05-2024,Friday,Morning,220,Gandhinagar-Bhavnagar,GJ09-Non-AC-434,D268,AC,40,40,100,150,6000,9.43,5.45,Good,02-02-2024,2,0.25,Low,0.12,5498,502,Rainy,0,1,IPL Match,292,3,Gandhinagar,Bhavnagar,94
3798,21-05-2024,Tuesday,Morning,146,Ahmedabad-Vadodara,GJ08-Express-261,D417,Express,50,24,48,200,4800,8.09,5.39,Needs Repair,04-01-2024,3,0.14,High,0.49,4224,576,Rainy,1,1,IPL Match,254,17,Ahmedabad,Vadodara,112
3799,04-05-2024,Saturday,Morning,441,Surat-Rajkot,GJ03-Sleeper-331,D400,AC,60,56,93.33,200,11200,7.55,4.22,Good,02-01-2024,2,0.58,High,0.18,6118,5082,Clear,1,0,,296,4,Surat,Rajkot,244
3800,10-06-2024,Monday,Afternoon,370,Ahmedabad-Vadodara,GJ08-Express-322,D156,Sleeper,40,25,62.5,200,5000,8.25,4.38,Good,02-02-2024,3,0.76,Medium,0.7,6472,-1472,Foggy,0,0,IPL Match,243,27,Ahmedabad,Vadodara,229
3801,23-04-2024,Tuesday,Afternoon,227,Vadodara-Surat,GJ08-Sleeper-154,D141,AC,60,23,38.33,150,3450,7.27,5.55,Needs Repair,01-04-2024,3,0.67,High,0.6,3746,-296,Clear,1,1,Festival Season,223,27,Vadodara,Surat,117
3802,17-05-2024,Friday,Morning,176,Gandhinagar-Bhavnagar,GJ02-Express-398,D492,Non-AC,50,27,54,300,8100,8.44,5.45,Needs Repair,25-01-2024,2,0.79,Medium,0.68,4228,3872,Foggy,1,0,,215,12,Gandhinagar,Bhavnagar,203
3803,09-05-2024,Thursday,Morning,343,Ahmedabad-Vadodara,GJ03-Sleeper-303,D153,Non-AC,40,26,65,150,3900,7.45,4.78,Needs Repair,03-03-2024,1,0.45,Low,0.21,6538,-2638,Clear,0,0,Festival Season,200,12,Ahmedabad,Vadodara,51
3804,26-02-2024,Monday,Night,208,Surat-Rajkot,GJ01-Sleeper-149,D366,Sleeper,40,54,135,200,10800,8.01,4.85,Needs Repair,02-06-2024,1,0.79,Medium,0.11,6823,3977,Foggy,1,1,IPL Match,179,20,Surat,Rajkot,191
3805,25-04-2024,Thursday,Morning,396,Surat-Rajkot,GJ05-Non-AC-397,D363,Express,50,34,68,200,6800,9.13,5.36,Needs Repair,09-01-2024,2,0.13,Low,0.19,3847,2953,Foggy,1,0,,195,1,Surat,Rajkot,157
3806,07-02-2024,Wednesday,Afternoon,421,Surat-Rajkot,GJ05-Non-AC-459,D399,Non-AC,50,50,100,200,10000,7.09,5.83,Good,18-03-2024,2,0.43,Medium,0.44,3990,6010,Foggy,0,0,IPL Match,215,15,Surat,Rajkot,79
3807,17-01-2024,Wednesday,Afternoon,387,Ahmedabad-Vadodara,GJ06-Express-310,D165,Non-AC,60,51,85,150,7650,8.1,4.42,Good,03-02-2024,3,0.5,High,0.49,3619,4031,Clear,0,1,,210,14,Ahmedabad,Vadodara,98
3808,11-06-2024,Tuesday,Morning,204,Vadodara-Surat,GJ06-Express-152,D425,Non-AC,60,29,48.33,200,5800,9.57,4.63,Needs Repair,21-06-2024,3,0.57,Medium,0.8,3990,1810,Foggy,1,0,Navratri,252,8,Vadodara,Surat,189
3809,01-06-2024,Saturday,Night,132,Ahmedabad-Vadodara,GJ09-Express-228,D350,AC,50,42,84,250,10500,9.99,5.55,Needs Repair,01-06-2024,3,0.64,Low,0.3,4370,6130,Clear,0,0,Festival Season,148,3,Ahmedabad,Vadodara,93
3810,26-03-2024,Tuesday,Morning,246,Vadodara-Surat,GJ08-Non-AC-102,D443,Express,50,44,88,200,8800,8.59,4.59,Needs Repair,26-01-2024,1,0.78,High,0.4,5459,3341,Rainy,0,1,IPL Match,287,9,Vadodara,Surat,210
3811,07-06-2024,Friday,Afternoon,472,Surat-Rajkot,GJ07-Sleeper-364,D282,Express,40,28,70,300,8400,6.58,4.82,Good,03-01-2024,0,0.49,Medium,0.12,5176,3224,Foggy,1,1,Navratri,287,27,Surat,Rajkot,62
3812,01-04-2024,Monday,Morning,180,Ahmedabad-Vadodara,GJ05-Non-AC-157,D124,AC,60,31,51.67,250,7750,6.66,5.69,Needs Repair,21-04-2024,0,0.42,Medium,0.27,6686,1064,Clear,1,1,Festival Season,143,4,Ahmedabad,Vadodara,127
3813,21-06-2024,Friday,Night,201,Ahmedabad-Vadodara,GJ06-Sleeper-334,D331,Sleeper,60,52,86.67,250,13000,7.14,4.58,Good,15-04-2024,2,0.83,Low,0.72,5593,7407,Foggy,0,1,Navratri,242,29,Ahmedabad,Vadodara,175
3814,13-04-2024,Saturday,Afternoon,163,Surat-Rajkot,GJ02-Non-AC-317,D259,Sleeper,40,37,92.5,200,7400,6.79,4.2,Good,01-02-2024,1,0.47,Medium,0.64,3137,4263,Foggy,0,0,IPL Match,155,7,Surat,Rajkot,147
3815,04-01-2024,Thursday,Afternoon,414,Ahmedabad-Vadodara,GJ02-Express-166,D130,Sleeper,50,48,96,150,7200,6.75,5.65,Good,18-01-2024,3,0.16,Medium,0.7,5588,1612,Rainy,0,0,Festival Season,132,29,Ahmedabad,Vadodara,75
3816,29-04-2024,Monday,Morning,389,Surat-Rajkot,GJ07-Non-AC-127,D374,Express,50,22,44,200,4400,8.21,4.37,Good,06-02-2024,1,0.16,Low,0.12,3567,833,Clear,0,1,Festival Season,208,30,Surat,Rajkot,198
3817,04-02-2024,Sunday,Afternoon,354,Vadodara-Surat,GJ07-Sleeper-363,D459,AC,40,43,107.5,250,10750,7.05,5.64,Good,03-03-2024,2,0.28,Medium,0.35,5242,5508,Foggy,1,0,Navratri,219,10,Vadodara,Surat,205
3818,29-03-2024,Friday,Night,442,Surat-Rajkot,GJ08-AC-444,D396,AC,50,56,112,250,14000,9.46,5.33,Good,10-04-2024,1,0.88,Medium,0.48,6168,7832,Foggy,1,1,IPL Match,129,10,Surat,Rajkot,97
3819,13-06-2024,Thursday,Night,350,Vadodara-Surat,GJ08-Non-AC-123,D167,Sleeper,50,41,82,300,12300,9.03,5.79,Good,21-01-2024,0,0.69,Medium,0.31,5070,7230,Clear,0,1,Festival Season,229,26,Vadodara,Surat,217
3820,20-01-2024,Saturday,Morning,489,Ahmedabad-Vadodara,GJ08-Express-356,D230,AC,40,30,75,200,6000,10.21,4.31,Needs Repair,03-05-2024,3,0.82,High,0.14,3160,2840,Rainy,1,1,Navratri,267,6,Ahmedabad,Vadodara,115
3821,11-02-2024,Sunday,Morning,122,Vadodara-Surat,GJ07-Express-122,D275,AC,50,30,60,250,7500,6.93,4.94,Good,06-03-2024,0,0.46,High,0.76,4382,3118,Foggy,0,1,Navratri,237,5,Vadodara,Surat,136
3822,13-05-2024,Monday,Night,139,Vadodara-Surat,GJ03-AC-418,D465,Express,40,21,52.5,250,5250,10.25,5.16,Needs Repair,29-03-2024,3,0.42,Low,0.19,5928,-678,Rainy,1,1,,205,20,Vadodara,Surat,128
3823,30-03-2024,Saturday,Morning,278,Gandhinagar-Bhavnagar,GJ03-AC-161,D219,Sleeper,40,38,95,150,5700,9.88,4.75,Good,12-02-2024,3,0.21,Low,0.24,5860,-160,Foggy,0,0,Navratri,249,19,Gandhinagar,Bhavnagar,72
3824,19-03-2024,Tuesday,Afternoon,355,Gandhinagar-Bhavnagar,GJ05-Non-AC-473,D308,Express,50,42,84,250,10500,8.03,5.26,Needs Repair,08-06-2024,3,0.71,Low,0.41,5611,4889,Clear,0,0,Navratri,120,14,Gandhinagar,Bhavnagar,130
3825,02-05-2024,Thursday,Afternoon,385,Surat-Rajkot,GJ05-Express-283,D443,AC,60,58,96.67,200,11600,9.03,5.77,Good,08-03-2024,2,0.57,Medium,0.43,3824,7776,Clear,0,0,Festival Season,152,1,Surat,Rajkot,97
3826,13-04-2024,Saturday,Morning,213,Ahmedabad-Vadodara,GJ09-Non-AC-188,D500,Sleeper,40,25,62.5,250,6250,9.3,5.98,Good,10-03-2024,3,0.87,Low,0.26,3611,2639,Clear,0,1,Festival Season,170,26,Ahmedabad,Vadodara,173
3827,19-02-2024,Monday,Morning,386,Gandhinagar-Bhavnagar,GJ07-Express-500,D302,Express,50,54,108,250,13500,6.85,5.1,Good,24-05-2024,3,0.54,Medium,0.21,5059,8441,Clear,0,0,IPL Match,171,12,Gandhinagar,Bhavnagar,179
3828,07-05-2024,Tuesday,Night,165,Vadodara-Surat,GJ04-Express-116,D240,Non-AC,60,34,56.67,300,10200,8.76,5.69,Good,10-04-2024,1,0.71,High,0.42,4753,5447,Clear,0,0,Festival Season,162,12,Vadodara,Surat,133
3829,30-01-2024,Tuesday,Afternoon,159,Vadodara-Surat,GJ06-AC-213,D417,Express,40,45,112.5,300,13500,9.61,4.7,Needs Repair,23-05-2024,3,0.79,High,0.55,4518,8982,Clear,0,0,,124,16,Vadodara,Surat,69
3830,12-02-2024,Monday,Night,431,Surat-Rajkot,GJ01-Non-AC-276,D413,Non-AC,40,50,125,250,12500,6.97,5.26,Needs Repair,11-06-2024,0,0.78,High,0.33,4604,7896,Foggy,1,0,Festival Season,255,12,Surat,Rajkot,236
3831,12-05-2024,Sunday,Afternoon,226,Vadodara-Surat,GJ01-Non-AC-496,D133,Sleeper,60,51,85,250,12750,8.96,5.3,Needs Repair,12-06-2024,2,0.48,Low,0.4,4525,8225,Clear,1,0,,262,21,Vadodara,Surat,95
3832,05-02-2024,Monday,Afternoon,135,Vadodara-Surat,GJ02-Sleeper-396,D254,Express,60,38,63.33,200,7600,9.67,4.52,Good,14-05-2024,3,0.62,High,0.52,5476,2124,Foggy,0,0,Festival Season,240,6,Vadodara,Surat,180
3833,11-04-2024,Thursday,Morning,481,Ahmedabad-Vadodara,GJ02-Non-AC-190,D119,AC,50,26,52,150,3900,9.22,5.12,Needs Repair,23-02-2024,2,0.78,High,0.14,6038,-2138,Clear,0,0,Festival Season,288,24,Ahmedabad,Vadodara,232
3834,09-05-2024,Thursday,Night,170,Vadodara-Surat,GJ07-Sleeper-105,D421,Express,40,44,110,300,13200,6.78,4.07,Needs Repair,23-01-2024,0,0.37,Low,0.27,3381,9819,Rainy,1,1,,133,30,Vadodara,Surat,61
3835,18-01-2024,Thursday,Afternoon,211,Ahmedabad-Vadodara,GJ03-Sleeper-460,D443,Sleeper,50,59,118,250,14750,9.67,4.64,Needs Repair,21-04-2024,2,0.25,Low,0.72,5809,8941,Foggy,0,1,Navratri,298,4,Ahmedabad,Vadodara,89
3836,28-04-2024,Sunday,Morning,432,Gandhinagar-Bhavnagar,GJ01-AC-165,D402,Express,60,30,50,300,9000,9.24,4.69,Good,05-01-2024,0,0.62,High,0.3,6324,2676,Foggy,1,0,IPL Match,233,3,Gandhinagar,Bhavnagar,115
3837,11-01-2024,Thursday,Night,226,Gandhinagar-Bhavnagar,GJ05-Sleeper-202,D470,AC,40,29,72.5,300,8700,9.56,5.87,Good,21-04-2024,1,0.69,High,0.71,3418,5282,Clear,0,1,Festival Season,163,16,Gandhinagar,Bhavnagar,149
3838,19-04-2024,Friday,Night,206,Vadodara-Surat,GJ03-Non-AC-221,D380,Express,60,57,95,150,8550,7.83,5.29,Needs Repair,21-05-2024,0,0.67,High,0.26,5093,3457,Clear,0,0,IPL Match,265,27,Vadodara,Surat,127
3839,19-05-2024,Sunday,Afternoon,478,Ahmedabad-Vadodara,GJ03-Sleeper-206,D314,Express,60,42,70,250,10500,9.96,5.84,Good,02-06-2024,3,0.11,Low,0.44,3702,6798,Rainy,0,1,Navratri,212,13,Ahmedabad,Vadodara,65
3840,24-05-2024,Friday,Morning,397,Vadodara-Surat,GJ03-Non-AC-452,D331,Non-AC,40,28,70,150,4200,8.18,4.81,Needs Repair,04-06-2024,1,0.59,Medium,0.48,6208,-2008,Rainy,0,1,Navratri,202,8,Vadodara,Surat,132
3841,21-01-2024,Sunday,Night,239,Gandhinagar-Bhavnagar,GJ06-Express-463,D267,Non-AC,50,22,44,300,6600,8.07,4.66,Good,18-02-2024,3,0.71,Low,0.36,4651,1949,Clear,1,0,Navratri,161,11,Gandhinagar,Bhavnagar,211
3842,05-05-2024,Sunday,Night,222,Ahmedabad-Vadodara,GJ03-Sleeper-245,D430,Non-AC,50,53,106,150,7950,9.08,5.23,Needs Repair,07-05-2024,1,0.41,Low,0.26,3512,4438,Clear,0,0,Festival Season,237,25,Ahmedabad,Vadodara,93
3843,04-02-2024,Sunday,Night,404,Gandhinagar-Bhavnagar,GJ09-AC-298,D446,Express,40,59,147.5,200,11800,7.42,5.36,Needs Repair,15-03-2024,1,0.37,High,0.24,3689,8111,Clear,1,0,IPL Match,296,10,Gandhinagar,Bhavnagar,183
3844,22-01-2024,Monday,Night,338,Vadodara-Surat,GJ04-AC-380,D122,Non-AC,40,32,80,300,9600,8.88,5.81,Needs Repair,03-01-2024,1,0.42,High,0.24,6344,3256,Foggy,0,1,IPL Match,155,12,Vadodara,Surat,241
3845,26-04-2024,Friday,Morning,222,Ahmedabad-Vadodara,GJ06-AC-474,D272,AC,50,38,76,200,7600,9.86,5.97,Needs Repair,21-04-2024,2,0.69,High,0.75,5557,2043,Foggy,1,1,Festival Season,222,2,Ahmedabad,Vadodara,149
3846,25-01-2024,Thursday,Afternoon,472,Surat-Rajkot,GJ02-Non-AC-452,D353,Sleeper,40,25,62.5,200,5000,6.75,5.73,Needs Repair,26-04-2024,3,0.39,Low,0.11,5383,-383,Rainy,1,0,IPL Match,175,10,Surat,Rajkot,71
3847,03-04-2024,Wednesday,Afternoon,175,Ahmedabad-Vadodara,GJ09-Non-AC-264,D389,Express,60,33,55,250,8250,9.01,4.83,Needs Repair,29-05-2024,0,0.38,Low,0.52,4995,3255,Rainy,0,1,Festival Season,163,29,Ahmedabad,Vadodara,67
3848,13-01-2024,Saturday,Morning,162,Vadodara-Surat,GJ02-Express-496,D446,Sleeper,60,45,75,150,6750,8.62,5.94,Good,11-03-2024,3,0.18,High,0.76,3053,3697,Clear,1,0,,269,9,Vadodara,Surat,61
3849,05-06-2024,Wednesday,Morning,325,Gandhinagar-Bhavnagar,GJ08-Express-114,D407,Non-AC,40,42,105,200,8400,8.59,4.13,Needs Repair,28-06-2024,2,0.86,High,0.26,4422,3978,Rainy,1,1,,285,21,Gandhinagar,Bhavnagar,229
3850,03-01-2024,Wednesday,Afternoon,335,Ahmedabad-Vadodara,GJ06-Non-AC-167,D182,Non-AC,60,55,91.67,300,16500,7.59,5.58,Good,03-02-2024,3,0.58,High,0.25,6571,9929,Clear,0,1,,222,1,Ahmedabad,Vadodara,172
3851,29-04-2024,Monday,Night,482,Surat-Rajkot,GJ08-Express-461,D466,Express,60,48,80,150,7200,9.95,5.04,Needs Repair,16-02-2024,0,0.81,Medium,0.57,5625,1575,Clear,1,0,Festival Season,167,11,Surat,Rajkot,166
3852,19-04-2024,Friday,Morning,428,Gandhinagar-Bhavnagar,GJ03-AC-442,D461,Express,40,45,112.5,250,11250,6.97,4.74,Needs Repair,17-04-2024,3,0.41,Medium,0.38,4779,6471,Rainy,0,1,Navratri,189,20,Gandhinagar,Bhavnagar,100
3853,04-05-2024,Saturday,Night,151,Gandhinagar-Bhavnagar,GJ05-AC-193,D232,Non-AC,60,49,81.67,250,12250,8.97,4.3,Good,06-01-2024,0,0.21,Low,0.5,6749,5501,Foggy,1,0,Navratri,293,4,Gandhinagar,Bhavnagar,120
3854,15-04-2024,Monday,Night,126,Gandhinagar-Bhavnagar,GJ05-AC-271,D413,Express,60,36,60,250,9000,7.1,4.93,Good,08-05-2024,0,0.72,Medium,0.19,5224,3776,Rainy,1,0,IPL Match,233,16,Gandhinagar,Bhavnagar,97
3855,29-02-2024,Thursday,Afternoon,399,Surat-Rajkot,GJ07-Non-AC-273,D145,Sleeper,50,39,78,150,5850,7.86,4.64,Needs Repair,26-06-2024,0,0.32,Low,0.44,6354,-504,Foggy,1,0,IPL Match,184,7,Surat,Rajkot,68
3856,17-02-2024,Saturday,Night,313,Surat-Rajkot,GJ01-Non-AC-271,D131,Non-AC,50,56,112,250,14000,9.19,5.63,Needs Repair,26-04-2024,1,0.68,Low,0.46,4155,9845,Rainy,0,1,Navratri,285,1,Surat,Rajkot,55
3857,19-04-2024,Friday,Afternoon,108,Surat-Rajkot,GJ04-Sleeper-134,D342,Sleeper,50,60,120,250,15000,6.81,4.92,Needs Repair,26-01-2024,1,0.69,High,0.52,5225,9775,Foggy,1,0,,200,8,Surat,Rajkot,133
3858,15-03-2024,Friday,Morning,428,Vadodara-Surat,GJ09-Non-AC-405,D488,Express,60,27,45,250,6750,7.2,5.72,Needs Repair,15-01-2024,2,0.29,Medium,0.41,3027,3723,Clear,0,1,,158,7,Vadodara,Surat,204
3859,20-01-2024,Saturday,Morning,159,Vadodara-Surat,GJ09-AC-311,D291,Non-AC,60,31,51.67,250,7750,8.48,4.14,Needs Repair,06-05-2024,2,0.9,Low,0.76,6123,1627,Rainy,1,1,IPL Match,268,27,Vadodara,Surat,102
3860,05-06-2024,Wednesday,Night,298,Ahmedabad-Vadodara,GJ01-Non-AC-107,D128,Non-AC,40,44,110,150,6600,6.67,5.3,Needs Repair,23-04-2024,3,0.33,High,0.72,5560,1040,Clear,0,1,,233,13,Ahmedabad,Vadodara,156
3861,15-06-2024,Saturday,Morning,160,Ahmedabad-Vadodara,GJ09-Express-429,D368,Non-AC,50,25,50,150,3750,7.57,4.43,Needs Repair,09-05-2024,0,0.14,Low,0.12,5799,-2049,Clear,1,1,Navratri,141,11,Ahmedabad,Vadodara,150
3862,16-02-2024,Friday,Night,318,Gandhinagar-Bhavnagar,GJ03-AC-203,D369,Express,60,23,38.33,250,5750,8.91,5.63,Needs Repair,29-06-2024,0,0.25,Medium,0.13,3112,2638,Clear,0,1,Navratri,252,3,Gandhinagar,Bhavnagar,97
3863,13-01-2024,Saturday,Night,269,Ahmedabad-Vadodara,GJ09-Non-AC-218,D499,Non-AC,50,49,98,250,12250,6.96,5.95,Good,16-04-2024,3,0.2,Low,0.2,4848,7402,Foggy,0,1,Festival Season,136,17,Ahmedabad,Vadodara,184
3864,23-03-2024,Saturday,Afternoon,357,Surat-Rajkot,GJ08-Express-221,D254,Express,50,43,86,150,6450,7.75,4.92,Good,02-01-2024,2,0.79,Low,0.29,4129,2321,Foggy,0,1,,231,29,Surat,Rajkot,236
3865,29-03-2024,Friday,Night,484,Vadodara-Surat,GJ08-Non-AC-325,D484,Non-AC,40,57,142.5,250,14250,8.47,5.65,Needs Repair,06-02-2024,1,0.22,Medium,0.59,4685,9565,Clear,1,1,Festival Season,164,21,Vadodara,Surat,118
3866,16-04-2024,Tuesday,Afternoon,363,Surat-Rajkot,GJ05-AC-149,D123,AC,50,46,92,200,9200,7.89,5.43,Needs Repair,15-02-2024,1,0.56,Low,0.11,4247,4953,Rainy,0,0,,122,3,Surat,Rajkot,60
3867,29-06-2024,Saturday,Night,150,Ahmedabad-Vadodara,GJ03-Sleeper-355,D263,Non-AC,40,34,85,250,8500,6.82,5.2,Needs Repair,11-04-2024,1,0.23,Medium,0.67,6172,2328,Rainy,1,1,Festival Season,155,15,Ahmedabad,Vadodara,192
3868,10-05-2024,Friday,Night,400,Surat-Rajkot,GJ02-Sleeper-275,D348,Sleeper,60,36,60,200,7200,8.09,4.71,Good,29-06-2024,1,0.57,High,0.37,5916,1284,Clear,1,1,Festival Season,141,11,Surat,Rajkot,241
3869,30-04-2024,Tuesday,Morning,129,Surat-Rajkot,GJ05-AC-379,D232,Express,40,37,92.5,250,9250,7.62,5.62,Good,27-06-2024,3,0.55,Low,0.32,5547,3703,Rainy,1,1,Navratri,143,15,Surat,Rajkot,180
3870,12-03-2024,Tuesday,Night,101,Gandhinagar-Bhavnagar,GJ07-AC-288,D159,Non-AC,50,40,80,250,10000,9.6,4.14,Needs Repair,13-06-2024,1,0.2,Medium,0.19,6829,3171,Foggy,0,1,IPL Match,139,13,Gandhinagar,Bhavnagar,171
3871,08-06-2024,Saturday,Night,431,Gandhinagar-Bhavnagar,GJ06-Non-AC-474,D109,Sleeper,60,31,51.67,250,7750,9.52,4.12,Good,12-04-2024,3,0.34,Medium,0.72,5440,2310,Clear,1,1,,300,19,Gandhinagar,Bhavnagar,118
3872,30-01-2024,Tuesday,Night,410,Ahmedabad-Vadodara,GJ09-Non-AC-359,D119,Sleeper,50,29,58,300,8700,8.36,5.01,Good,17-05-2024,2,0.26,Medium,0.19,4176,4524,Clear,1,0,Festival Season,283,9,Ahmedabad,Vadodara,72
3873,07-05-2024,Tuesday,Night,369,Surat-Rajkot,GJ07-Express-143,D318,Sleeper,60,38,63.33,300,11400,9.79,4.59,Good,26-01-2024,1,0.71,Medium,0.31,6124,5276,Rainy,1,0,Navratri,210,5,Surat,Rajkot,230
3874,25-04-2024,Thursday,Afternoon,445,Gandhinagar-Bhavnagar,GJ07-Non-AC-461,D418,Sleeper,40,28,70,200,5600,6.52,5.55,Good,23-05-2024,1,0.45,Medium,0.66,4587,1013,Foggy,0,0,Festival Season,263,10,Gandhinagar,Bhavnagar,86
3875,03-01-2024,Wednesday,Afternoon,146,Gandhinagar-Bhavnagar,GJ05-AC-176,D250,AC,60,59,98.33,300,17700,7.02,5.44,Good,20-05-2024,3,0.26,Medium,0.13,3822,13878,Foggy,1,0,Navratri,258,15,Gandhinagar,Bhavnagar,58
3876,06-01-2024,Saturday,Afternoon,333,Gandhinagar-Bhavnagar,GJ01-AC-260,D260,AC,60,29,48.33,200,5800,8.04,4.71,Needs Repair,22-02-2024,2,0.29,Medium,0.52,5693,107,Clear,1,1,IPL Match,275,8,Gandhinagar,Bhavnagar,64
3877,29-04-2024,Monday,Morning,300,Vadodara-Surat,GJ07-Sleeper-312,D304,Non-AC,40,31,77.5,200,6200,9.76,5.01,Good,16-04-2024,2,0.32,Low,0.28,5206,994,Foggy,0,0,Festival Season,191,21,Vadodara,Surat,180
3878,15-06-2024,Saturday,Morning,327,Surat-Rajkot,GJ03-Non-AC-419,D168,AC,50,29,58,150,4350,7.26,4.1,Good,26-05-2024,0,0.88,Low,0.7,6104,-1754,Foggy,0,0,Navratri,298,28,Surat,Rajkot,142
3879,25-05-2024,Saturday,Afternoon,412,Ahmedabad-Vadodara,GJ07-Express-268,D402,Sleeper,50,20,40,150,3000,9.96,4.14,Good,05-06-2024,0,0.39,Low,0.31,6798,-3798,Clear,1,1,Festival Season,142,18,Ahmedabad,Vadodara,247
3880,11-06-2024,Tuesday,Afternoon,428,Surat-Rajkot,GJ02-Non-AC-107,D193,AC,60,60,100,200,12000,6.8,5.24,Good,04-03-2024,0,0.67,Medium,0.23,3487,8513,Clear,0,1,Navratri,247,8,Surat,Rajkot,66
3881,17-03-2024,Sunday,Afternoon,451,Ahmedabad-Vadodara,GJ08-Express-353,D121,Non-AC,60,45,75,200,9000,9.8,5.6,Good,25-06-2024,2,0.44,Medium,0.32,6566,2434,Clear,0,1,Navratri,192,27,Ahmedabad,Vadodara,203
3882,05-02-2024,Monday,Afternoon,415,Surat-Rajkot,GJ09-Express-433,D305,Sleeper,40,58,145,200,11600,7.94,4.93,Needs Repair,13-02-2024,2,0.84,Low,0.77,6727,4873,Clear,1,1,Festival Season,159,4,Surat,Rajkot,198
3883,05-03-2024,Tuesday,Night,121,Ahmedabad-Vadodara,GJ04-Sleeper-442,D216,Non-AC,40,26,65,200,5200,8.73,4.95,Good,09-01-2024,2,0.53,Low,0.48,3765,1435,Rainy,0,1,,131,6,Ahmedabad,Vadodara,121
3884,18-01-2024,Thursday,Night,398,Surat-Rajkot,GJ05-Sleeper-496,D282,AC,40,48,120,200,9600,8.17,4.52,Good,24-01-2024,0,0.47,High,0.34,5742,3858,Clear,0,1,Festival Season,139,19,Surat,Rajkot,198
3885,07-05-2024,Tuesday,Night,434,Ahmedabad-Vadodara,GJ02-Sleeper-342,D101,Sleeper,60,47,78.33,250,11750,7.31,5.46,Good,25-06-2024,3,0.5,Low,0.31,6313,5437,Rainy,1,1,Festival Season,203,6,Ahmedabad,Vadodara,170
